# Yale Bright Star Catalog v5 / BSC5, J2000.0 equatorial coordinates.
# Runtime subset keeps stars with visual magnitude V <= 6.70.
# Source conversion: https://github.com/brettonw/YaleBrightStarCatalog
# Original catalog: http://tdc-www.harvard.edu/catalogs/bsc5.html
# Columns: ra_deg,dec_deg,visual_magnitude,color_temperature_k
ra_deg,dec_deg,visual_magnitude,color_temperature_k
11.250000,-53.715000,6.15,6450
11.369583,-12.880833,6.15,6000
12.576250,45.002222,6.15,10000
20.115833,-11.238889,6.15,4850
21.202917,-2.848611,6.15,5200
31.705000,25.704722,6.15,12000
37.660000,19.855278,6.15,7750
41.044583,-52.570556,6.15,9500
48.040000,42.376111,6.15,22000
46.955000,-69.265556,6.15,4850
51.010417,-69.624722,6.15,6000
67.015000,1.858611,6.15,5100
74.436667,-14.231389,6.15,28000
78.797083,59.405556,6.15,4700
78.826667,-1.409167,6.15,7500
81.726250,35.457222,6.15,4700
81.713750,33.262778,6.15,5000
84.312917,64.154722,6.15,10000
86.035833,61.476667,6.15,5500
85.559583,-17.530278,6.15,5000
86.110417,-22.421667,6.15,4700
92.755417,-6.754167,6.15,10000
96.643750,-4.597222,6.15,26000
97.078333,10.303889,6.15,4700
97.794167,-61.879722,6.15,24000
99.469583,4.957222,6.15,28000
102.265417,1.001944,6.15,24000
118.666250,-34.846944,6.15,4400
121.188333,18.842222,6.15,12000
125.625833,-6.179167,6.15,8000
129.927500,73.629722,6.15,5300
137.181250,-26.767778,6.15,9000
145.864583,-51.228333,6.15,18000
156.752083,19.364444,6.15,5000
162.238333,29.415833,6.15,4850
165.035833,-51.817778,6.15,9250
172.960000,81.127222,6.15,9500
177.255000,-0.318611,6.15,6450
184.447083,-36.093889,6.15,10000
185.073750,26.001944,6.15,7500
187.139167,-56.407778,6.15,5000
192.991250,-26.738056,6.15,10000
210.748750,50.971944,6.15,9500
214.125417,-3.196389,6.15,9750
224.653333,-39.906667,6.15,4700
232.185417,47.201389,6.15,9250
238.719167,-60.743333,6.15,12000
246.341667,-63.124722,6.15,9750
254.150000,-40.823611,6.15,30000
270.399583,33.311389,6.15,4250
272.125417,-45.767222,6.15,16000
271.375833,21.646944,6.15,4550
276.340417,-35.991667,6.15,5000
276.237500,-1.579444,6.15,6600
280.650417,-7.073333,6.15,5000
282.068333,23.514167,6.15,6300
284.106667,2.471111,6.15,5200
298.667917,7.140278,6.15,9500
299.814167,52.055833,6.15,20000
306.156250,1.068611,6.15,12000
310.665417,60.601389,6.15,9500
317.117500,6.989444,6.15,4250
319.730417,41.040833,6.15,8750
318.339583,81.230833,6.15,9250
321.030833,25.312222,6.15,9500
323.614583,51.698333,6.15,12000
324.411250,54.042222,6.15,4850
328.490833,6.864444,6.15,6000
332.980417,-76.116111,6.15,5000
334.155833,-25.898333,6.15,4850
334.140000,-1.596389,6.15,8750
338.860000,-78.771667,6.15,4850
345.635833,-6.574167,6.15,3200
347.148750,-73.586389,6.15,4550
350.976250,-53.808333,6.15,9000
359.172917,22.648056,6.15,3200
4.429167,51.433056,6.14,33000
7.466250,-14.864167,6.14,7200
10.137083,-23.804444,6.14,5700
16.532083,-23.992500,6.14,5200
21.165833,-15.660278,6.14,5500
22.717917,66.098056,6.14,9500
27.584167,-47.816389,6.14,4850
42.462500,-24.560278,6.14,4850
44.697500,-9.776389,6.14,9500
44.777500,-28.906944,6.14,4850
49.148750,-9.154444,6.14,7350
55.946667,19.665000,6.14,5200
57.076250,50.736667,6.14,14000
58.572500,-2.952778,6.14,9500
59.016667,-63.463611,6.14,4850
75.827500,41.441667,6.14,9500
76.060417,30.494722,6.14,5000
79.578750,33.767222,6.14,12000
88.072500,58.964167,6.14,10000
89.950417,54.547222,6.14,4700
97.789583,11.250833,6.14,26000
99.585417,-2.543611,6.14,4700
103.340417,-18.933333,6.14,8750
106.383333,-34.777778,6.14,7200
117.035417,-40.652222,6.14,3200
119.302083,-63.296944,6.14,14000
121.437083,-33.569167,6.14,5900
126.457917,17.046111,6.14,6600
133.482083,35.538333,6.14,9000
134.153750,4.236667,6.14,5200
138.053750,3.867222,6.14,10000
138.051250,-76.663056,6.14,4850
142.352083,-2.205278,6.14,7500
142.912083,-10.552222,6.14,7500
145.677917,35.093333,6.14,7050
151.293750,52.370833,6.14,8750
150.892917,-61.883889,6.14,16000
158.355417,-58.190278,6.14,16000
164.070417,22.351667,6.14,4700
165.810833,-0.752500,6.14,7500
169.242500,-7.134722,6.14,8000
174.470833,50.618333,6.14,5100
196.594583,62.041944,6.14,5300
209.082500,-54.131944,6.14,9750
209.365417,-23.022778,6.14,5000
222.225417,-0.847778,6.14,12000
222.097083,24.366667,6.14,7200
236.175417,17.264167,6.14,10000
238.625000,-27.338611,6.14,18000
241.842500,21.822500,6.14,4400
242.194167,17.205833,6.14,10000
243.850000,-42.899722,6.14,4700
243.947500,27.422222,6.14,4700
258.104167,-27.761944,6.14,12000
271.155417,1.919167,6.14,30000
276.381250,-63.021389,6.14,9250
283.007917,13.965556,6.14,14000
284.602500,-22.529444,6.14,9500
300.110417,-43.043333,6.14,3500
301.277917,51.839444,6.14,3350
303.428333,43.379167,6.14,4400
307.943750,56.780000,6.14,4250
331.856250,53.307222,6.14,9250
336.860417,39.809722,6.14,26000
337.826667,-6.555000,6.14,6450
346.303333,-17.079167,6.14,5000
1.653333,29.021389,6.13,5000
8.347083,-71.266111,6.13,8250
11.806667,19.578889,6.13,7500
21.944167,-10.901667,6.13,4400
52.547083,59.366111,6.13,9500
61.170833,-20.381667,6.13,5000
68.752083,-19.920556,6.13,4550
70.807500,24.088889,6.13,6450
79.865833,58.117222,6.13,20000
87.270417,62.808056,6.13,9000
100.690833,-22.449167,6.13,7500
103.811250,43.910000,6.13,7750
121.172917,-19.728056,6.13,24000
125.071250,-5.329167,6.13,4700
125.114167,-22.924722,6.13,5000
129.842083,-36.606944,6.13,7350
131.339167,30.697778,6.13,5500
131.255417,5.680556,6.13,8500
133.127917,-13.233611,6.13,5000
140.182500,51.266111,6.13,7050
142.982500,-10.370556,6.13,5000
152.382500,-35.856667,6.13,6300
155.553750,-19.866944,6.13,9750
156.539583,-42.738889,6.13,4850
164.315417,-75.099722,6.13,4850
166.267500,-49.392500,6.13,12000
168.126667,-18.500000,6.13,10000
177.581250,-15.863889,6.13,5000
178.977917,-39.689167,6.13,5000
181.415417,62.933056,6.13,4700
205.938333,22.700278,6.13,4400
210.329167,-40.222222,6.13,4850
219.100833,-39.597222,6.13,4850
221.336250,18.884722,6.13,5000
225.990833,65.919722,6.13,9500
228.542917,42.171389,6.13,3200
239.139167,-14.829167,6.13,9500
240.276667,-54.577778,6.13,8750
252.974583,-65.375556,6.13,14000
252.418750,43.430556,6.13,5000
252.679583,32.553611,6.13,5000
256.618333,-35.451111,6.13,33000
255.319583,60.649167,6.13,4850
275.368750,5.435833,6.13,24000
283.154167,-29.379444,6.13,4850
287.450417,-19.803611,6.13,4850
288.192083,-50.486389,6.13,5200
292.469167,-55.441389,6.13,5000
292.725000,-21.312222,6.13,9500
297.796250,-2.460833,6.13,4250
298.014583,11.628889,6.13,6000
304.082083,21.598611,6.13,4850
304.824583,-47.580278,6.13,6750
305.085417,14.569167,6.13,5200
307.103750,-3.357778,6.13,12000
308.548750,-13.721111,6.13,6600
319.258333,53.997500,6.13,9750
321.617083,1.103333,6.13,6750
328.836250,61.541944,6.13,5200
331.318333,46.744722,6.13,2900
344.645833,-35.523056,6.13,6300
346.575833,18.517500,6.13,6600
349.583333,-67.471111,6.13,4700
350.183333,44.116389,6.13,8750
14.415417,45.839722,6.12,4700
16.403333,-9.979167,6.12,5000
16.640000,12.956111,6.12,5200
23.711250,-31.892222,6.12,5000
32.606667,-50.824444,6.12,4850
36.965833,50.569722,6.12,6900
47.841250,13.047778,6.12,5000
47.614167,-48.734167,6.12,4850
50.106667,25.662778,6.12,4550
52.556667,-41.370000,6.12,6450
54.997917,-1.120556,6.12,4850
63.213333,22.413611,6.12,12000
65.104583,18.742500,6.12,7050
73.720833,-58.547222,6.12,7050
84.330417,8.951944,6.12,26000
88.555833,10.586944,6.12,5100
89.754167,-9.382222,6.12,7200
91.535417,35.387500,6.12,6000
91.862083,41.854167,6.12,5000
91.670833,-42.298611,6.12,8750
96.085417,-12.962500,6.12,20000
99.420417,-12.985000,6.12,5000
100.308750,-40.349722,6.12,22000
103.256250,38.869167,6.12,7200
106.415833,52.758056,6.12,9250
108.401250,-27.356389,6.12,30000
116.398333,-56.722500,6.12,7500
117.523750,-19.523611,6.12,5000
120.120417,-48.871389,6.12,10000
125.282083,-64.106111,6.12,5400
128.175833,-73.356667,6.12,5200
140.247083,38.188333,6.12,7200
143.258750,-8.505278,6.12,5000
149.295417,-52.638889,6.12,24000
150.920833,-9.573889,6.12,5000
150.835417,-46.636111,6.12,10000
155.459583,14.975556,6.12,9750
157.610833,64.257500,6.12,8250
163.353750,-2.255278,6.12,5000
170.596250,-44.645833,6.12,5200
171.092083,-42.669167,6.12,26000
194.282083,46.176944,6.12,5000
208.003750,-31.619444,6.12,6450
223.994583,32.300278,6.12,9500
230.932083,-1.022500,6.12,7500
233.888333,17.655556,6.12,5200
237.567917,-45.401667,6.12,7750
245.135833,-39.430833,6.12,12000
250.974583,-41.113056,6.12,18000
259.089583,-35.749444,6.12,6000
264.740833,13.329167,6.12,6600
267.199583,19.255278,6.12,9750
273.318750,21.880278,6.12,4400
282.067083,48.767500,6.12,8250
284.588750,-31.036111,6.12,4550
296.861667,47.907778,6.12,3200
299.079167,56.686944,6.12,9000
307.767917,-15.056389,6.12,5500
316.597917,26.924444,6.12,5000
318.945000,-36.210833,6.12,4550
321.564167,-54.660556,6.12,7350
322.219583,55.418611,6.12,14000
327.122500,38.648611,6.12,14000
329.625417,-59.012222,6.12,7050
329.682500,-21.182778,6.12,2900
340.586667,53.908889,6.12,4700
342.199167,54.415000,6.12,20000
343.041250,-63.188611,6.12,5000
343.648750,16.941667,6.12,2900
347.098750,-79.480833,6.12,9250
348.527500,-62.700000,6.12,5200
348.667500,-10.688611,6.12,4250
1.224167,34.659722,6.12,5800
4.142083,8.240000,6.11,5200
4.675417,43.791111,6.11,14000
14.957083,6.483056,6.11,3200
15.507500,-57.002500,6.11,5200
18.141667,45.337778,6.11,3350
23.413333,-78.504722,6.11,5000
35.172500,47.310833,6.11,20000
37.147500,-31.102500,6.11,4700
44.269167,4.501111,6.11,2900
45.049167,38.131667,6.11,14000
45.212500,-2.878611,6.11,3350
46.416250,56.068611,6.11,5100
46.857083,17.880000,6.11,28000
55.192917,25.329444,6.11,9500
56.170417,46.099722,6.11,8250
66.737500,-24.081389,6.11,9500
72.930833,9.975000,6.11,20000
80.964167,-0.867222,6.11,6450
80.592083,-56.134444,6.11,14000
84.066250,47.715278,6.11,7500
90.334167,85.182222,6.11,3500
84.286667,-11.775556,6.11,9500
84.011250,-47.313889,6.11,4700
85.175417,31.920833,6.11,3200
100.321667,11.003333,6.11,3350
101.233750,-70.433889,6.11,4550
102.504583,-60.249167,6.11,6450
106.776667,4.910278,6.11,12000
106.509583,-38.382778,6.11,6000
113.553333,-33.463333,6.11,7750
123.495000,-36.341111,6.11,26000
125.695000,-13.054722,6.11,5300
131.230000,-21.167778,6.11,8750
132.459583,-72.550833,6.11,8750
136.641667,-55.803333,6.11,26000
138.108333,-7.109722,6.11,9250
139.465417,-67.050833,6.11,4700
143.172500,1.864167,6.11,6450
159.709583,-42.753611,6.11,8750
163.754167,-42.251111,6.11,10000
164.451667,-59.731944,6.11,5700
168.237083,-49.736389,6.11,5200
183.794167,-10.312500,6.11,6750
186.285417,-42.514444,6.11,5500
193.296667,-3.553056,6.11,6750
198.301667,18.726944,6.11,5200
202.281667,-64.675833,6.11,8750
203.200417,24.346389,6.11,5200
210.864583,-41.423333,6.11,8750
212.812917,32.295556,6.11,4400
213.416250,-54.625833,6.11,20000
221.231250,-58.477778,6.11,5000
234.703750,34.675000,6.11,5000
246.547917,11.407500,6.11,5200
252.749167,-37.514444,6.11,12000
255.447500,-58.958333,6.11,26000
267.158750,-55.401667,6.11,7750
267.935417,-45.600556,6.11,5400
274.278333,40.936667,6.11,5200
280.870833,53.871944,6.11,9500
294.108750,-18.852778,6.11,7500
297.012500,-13.703333,6.11,8500
297.364583,38.710000,6.11,5500
301.922500,34.423056,6.11,20000
306.427083,-2.800278,6.11,4850
308.965417,-69.611111,6.11,4700
308.710000,51.854167,6.11,7750
314.998750,-36.129722,6.11,6750
320.139583,60.756944,6.11,5500
324.203750,-33.048056,6.11,8250
323.862500,24.452222,6.11,9000
325.392917,40.805278,6.11,9500
332.071667,25.543611,6.11,7350
332.170833,45.741944,6.11,5800
333.456250,63.162500,6.11,14000
343.747917,1.064722,6.11,8250
346.792083,52.816389,6.11,5000
358.097500,21.670833,6.11,3200
13.981250,-27.775556,6.10,3500
28.346667,-38.594722,6.10,4850
29.250417,-51.766111,6.10,6600
29.921250,-66.066389,6.10,4850
32.190417,-17.779444,6.10,3200
32.723750,39.043056,6.10,9750
37.636667,-22.545556,6.10,3350
39.178750,31.607500,6.10,5000
40.535417,-46.524444,6.10,4850
56.117083,20.928611,6.10,10000
56.884167,55.922500,6.10,12000
58.845833,31.045833,6.10,33000
66.775000,-46.947500,6.10,6750
69.946667,-1.052778,6.10,5000
73.728333,-39.628611,6.10,4550
77.513333,-0.565278,6.10,5000
88.671250,-49.626944,6.10,24000
90.825000,42.911667,6.10,5000
93.858333,-9.035278,6.10,12000
104.697500,26.081111,6.10,6450
108.017083,-30.821667,6.10,8000
120.345417,-54.515000,6.10,26000
127.153333,24.144722,6.10,7500
130.076250,31.941944,6.10,6750
131.455417,-25.387500,6.10,9500
141.686667,-28.787500,6.10,18000
143.060833,-62.788889,6.10,2600
153.255417,-59.918056,6.10,22000
157.007917,-49.405556,6.10,4400
158.740417,-23.176111,6.10,6450
174.639583,46.834167,6.10,6750
175.970417,-62.878333,6.10,9500
204.690417,-70.445000,6.10,4550
208.487083,-47.128056,6.10,26000
217.068333,36.196944,6.10,5000
220.091250,21.975556,6.10,6000
221.295417,-55.601944,6.10,26000
224.862917,-43.160000,6.10,6750
227.222500,13.235000,6.10,5400
228.280833,-36.091389,6.10,14000
232.113333,-51.597500,6.10,5800
238.300417,13.196667,6.10,6000
239.975000,-54.021111,6.10,20000
241.074167,-33.214444,6.10,7750
247.845000,-26.537778,6.10,4850
251.790833,2.064444,6.10,9250
252.365833,-15.667500,6.10,8750
255.563750,64.600556,6.10,5500
263.833333,-53.352778,6.10,12000
264.535417,-42.880556,6.10,14000
263.998333,20.996111,6.10,8250
263.926667,37.301667,6.10,5100
268.848750,55.971389,6.10,7500
278.806250,34.457778,6.10,20000
282.842083,-3.317778,6.10,7200
294.937500,33.979167,6.10,9250
298.067917,36.432222,6.10,4400
305.194167,-14.785000,6.10,10000
307.194583,-35.595833,6.10,14000
321.855417,59.750000,6.10,3050
333.896250,-44.451944,6.10,5200
339.032917,35.577222,6.10,5000
343.964167,-31.633056,6.10,4550
350.939167,-43.124444,6.10,4550
358.819167,-31.921667,6.10,18000
13.993750,27.209444,6.09,8750
29.857917,12.294722,6.09,8500
51.489167,49.120833,6.09,16000
59.257083,6.040000,6.09,9500
62.063750,37.727778,6.09,4850
63.130833,17.277500,6.09,5000
64.666667,-52.860000,6.09,6450
68.353750,43.063889,6.09,7500
68.559167,-6.837778,6.09,4700
74.747500,14.542778,6.09,16000
78.381667,1.968056,6.09,8750
80.320417,-34.345278,6.09,20000
84.218333,40.182222,6.09,5700
86.257917,4.008056,6.09,7500
92.902500,48.711111,6.09,9250
92.806250,-26.482222,6.09,10000
106.196250,-22.032222,6.09,5000
107.963750,5.654722,6.09,9750
109.758333,-19.280278,6.09,7500
119.241250,-42.406111,6.09,4550
132.020417,-6.558611,6.09,5000
147.458750,21.179444,6.09,8250
157.985833,-45.069444,6.09,14000
166.391667,-11.088889,6.09,7500
172.075833,-72.474444,6.09,24000
186.326667,-27.749167,6.09,4850
202.607083,-6.470278,6.09,7200
210.136667,-78.590000,6.09,12000
215.661250,-48.320278,6.09,28000
218.290000,-30.714167,6.09,5000
217.692083,63.185556,6.09,6900
223.676667,-65.991389,6.09,24000
224.720000,-4.989167,6.09,6300
238.395417,16.075000,6.09,6750
243.964583,-14.849167,6.09,10000
249.506667,-6.538056,6.09,10000
250.400833,-24.468056,6.09,7500
254.718333,-37.621111,6.09,9250
256.207500,48.804167,6.09,4850
258.555000,-56.888333,6.09,3350
259.178333,-6.245000,6.09,5000
267.795833,-53.130556,6.09,12000
272.536250,16.476667,6.09,12000
280.234583,62.749722,6.09,5000
282.902083,36.538611,6.09,18000
285.719167,19.661111,6.09,4850
286.592500,8.230000,6.09,2450
292.543750,2.904167,6.09,4250
295.406250,-65.854167,6.09,3500
296.464167,35.012778,6.09,5000
298.842083,58.250278,6.09,5100
303.612083,-63.415833,6.09,7500
305.655833,31.265000,6.09,4700
306.449583,-40.796389,6.09,4550
321.325417,-71.799444,6.09,4700
325.637500,10.824722,6.09,20000
325.662083,49.600278,6.09,5200
332.760000,-21.232500,6.09,6600
350.737083,-60.055833,6.09,3050
354.866667,-46.637778,6.09,8000
356.005833,-45.083333,6.09,4850
51.108750,20.803611,6.08,9750
63.757500,57.460278,6.08,9000
71.053750,40.786944,6.08,14000
72.433750,15.904167,6.08,4550
73.713750,44.060833,6.08,10000
74.942917,53.155556,6.08,4400
76.550833,59.021111,6.08,5000
79.811250,20.134722,6.08,5200
80.907083,16.699444,6.08,9500
81.231667,-44.225833,6.08,4850
90.852917,11.680833,6.08,10000
91.593750,29.512500,6.08,3050
94.079167,23.970000,6.08,5200
101.756250,-21.015556,6.08,16000
106.717917,-24.960556,6.08,4700
125.980000,10.631944,6.08,3200
140.997917,-51.737222,6.08,8250
147.998333,-16.534722,6.08,5000
154.037917,-11.203333,6.08,5000
158.793750,-43.664722,6.08,5200
182.770417,-61.277500,6.08,7200
187.517917,58.767500,6.08,5200
190.316667,-13.013611,6.08,7050
190.706667,-55.947222,6.08,12000
202.815833,42.106111,6.08,4700
213.755417,-29.281944,6.08,9750
228.330000,-19.647500,6.08,9250
230.801250,30.287778,6.08,5700
240.940417,4.986667,6.08,5100
242.869583,16.665556,6.08,10000
250.214167,12.395000,6.08,9250
253.758750,25.730556,6.08,5500
255.991667,13.567500,6.08,4850
307.575000,10.895833,6.08,9750
309.794167,21.817222,6.08,10000
310.150833,29.805278,6.08,9500
322.790000,12.137500,6.08,12000
324.867083,-10.576944,6.08,5000
326.034583,28.743056,6.08,5800
325.689167,59.271111,6.08,4850
333.220417,73.307222,6.08,5000
2.050417,-2.447778,6.07,4700
6.123750,-2.219167,6.07,4850
11.134583,-62.497778,6.07,6750
12.818333,61.805833,6.07,4700
20.945000,78.725833,6.07,10000
33.621250,66.524444,6.07,6000
37.397083,9.565833,6.07,4700
48.736250,42.503889,6.07,4700
57.479167,22.244444,6.07,14000
64.655833,-22.970278,6.07,8750
72.567500,-41.320833,6.07,7200
74.082917,36.168889,6.07,26000
81.902083,-21.375556,6.07,5300
87.093333,20.869444,6.07,12000
93.917083,6.066111,6.07,18000
94.264583,-22.715000,6.07,6000
96.796667,-25.856667,6.07,6150
116.371250,-14.690833,6.07,9500
122.819167,9.821111,6.07,18000
135.453750,27.902778,6.07,8000
135.380833,5.640833,6.07,4850
135.092500,-43.173333,6.07,26000
155.751667,6.542500,6.07,4550
159.819167,-74.493611,6.07,4550
165.170000,-31.839444,6.07,6300
175.979583,-6.677222,6.07,5200
190.391250,62.713056,6.07,9500
191.806667,11.958056,6.07,9250
199.186667,-65.138333,6.07,6750
200.975000,37.033889,6.07,3050
217.403333,-76.729167,6.07,5000
219.795833,-46.584167,6.07,6450
221.298750,-1.417778,6.07,3350
221.801250,-52.205556,6.07,9750
233.972500,11.265556,6.07,5000
237.209583,-52.438056,6.07,4700
246.708750,2.347500,6.07,5200
269.424167,-76.177500,6.07,4700
272.768750,-47.513056,6.07,4850
273.878333,-18.661389,6.07,10000
276.959583,3.748611,6.07,4550
281.554167,41.441667,6.07,18000
286.988750,16.853333,6.07,5500
292.750833,70.989444,6.07,4700
301.386667,-67.320833,6.07,5700
315.770000,38.657500,6.07,5200
317.630000,10.048889,6.07,9500
321.611250,19.375556,6.07,8000
325.504583,35.510278,6.07,3600
340.679583,-44.247778,6.07,5000
344.898750,-13.070833,6.07,4250
356.105833,-70.490278,6.07,5200
356.888333,46.832500,6.07,24000
357.135417,-6.380556,6.07,4400
2.139167,-17.577500,6.06,3500
7.052917,16.445000,6.06,4250
8.889167,-54.821944,6.06,5000
9.028750,-22.842500,6.06,8500
10.678750,-38.463333,6.06,10000
13.367500,37.418056,6.06,4550
17.547917,15.674167,6.06,3500
26.943750,-80.176667,6.06,7500
28.943333,-60.861389,6.06,7500
33.510833,47.484167,6.06,6900
49.146250,32.183611,6.06,5200
56.026667,48.523611,6.06,4400
59.265833,23.175556,6.06,12000
66.587917,8.590278,6.06,18000
68.341667,-10.785833,6.06,5000
72.209583,75.941111,6.06,7750
75.583750,74.269167,6.06,4250
88.097500,19.868056,6.06,5800
94.703333,-15.024722,6.06,3500
96.387083,23.326944,6.06,9500
99.350417,6.135278,6.06,36000
115.206250,57.082778,6.06,4250
114.751667,-53.273333,6.06,12000
123.545833,-32.140833,6.06,28000
126.270417,35.011389,6.06,5000
141.067917,-39.425833,6.06,8250
147.166667,-56.411944,6.06,5000
167.416250,67.210278,6.06,7500
169.329167,-67.823611,6.06,3200
178.547917,-57.410000,6.06,10000
181.596250,-65.709167,6.06,5200
182.640833,-37.870278,6.06,8750
184.275000,-65.692778,6.06,10000
185.945833,42.542778,6.06,7050
197.743333,-52.566944,6.06,8750
207.958750,-32.994722,6.06,14000
212.757917,-69.719722,6.06,8500
217.457083,31.791111,6.06,10000
221.807083,-21.324722,6.06,4250
224.128750,-32.636667,6.06,4550
247.437500,-57.755833,6.06,5200
250.252500,24.858611,6.06,4700
255.923750,-47.160000,6.06,9500
257.056667,-1.079444,6.06,9750
261.579167,7.595556,6.06,12000
268.205000,-34.114167,6.06,4850
268.782917,-36.475833,6.06,12000
274.253750,-51.068333,6.06,12000
279.055417,65.488611,6.06,7500
282.431250,-72.994722,6.06,12000
281.989583,31.756944,6.06,24000
286.242917,30.733333,6.06,3200
289.750417,-15.536389,6.06,4550
290.639167,33.518056,6.06,5000
297.695833,37.826389,6.06,2900
298.397500,59.708889,6.06,9250
304.930417,-1.078611,6.06,5000
309.888750,40.579444,6.06,18000
342.184167,62.938333,6.06,5000
353.481250,20.840833,6.06,3050
4.571667,11.205833,6.05,5000
11.545417,44.861389,6.05,12000
32.355417,81.295833,6.05,9750
40.451250,-3.213333,6.05,5100
46.336667,40.582500,6.05,5000
46.158750,1.863611,6.05,5000
47.828333,-3.811667,6.05,3350
49.495833,-66.926944,6.05,9250
59.678750,-57.102500,6.05,7200
71.480833,-39.356667,6.05,4850
69.590417,-77.656111,6.05,4700
76.227083,-3.039722,6.05,20000
76.652917,-13.121944,6.05,10000
78.472083,-52.031111,6.05,4550
84.364167,-5.938333,6.05,28000
