hostname,pl_name,sy_dist,ra,dec,st_mass,st_rad,st_teff,pl_orbsmax,pl_orbper,pl_orbeccen,pl_orbincl,pl_orblper,pl_bmasse,pl_rade
"HD 192699","HD 192699 b",71.86270000,304.0248392,4.5805708,1.380000,4.410000,5041.00,1.0630000000,340.94000000000,0.082000,,87.0000,666.17168000,13.40000000
"Pr0211","Pr0211 b",182.71400000,130.5477440,19.2769570,0.935000,0.827000,5300.00,0.0317600000,2.14610000000,0.011000,,17.0000,597.52040000,13.40000000
"HATS-3","HATS-3 b",411.21100000,312.4574879,-24.4286938,1.209000,1.404000,6351.00,0.0485000000,3.54785100000,0.000000,86.20000,155.0000,340.38200000,15.48000000
"HD 33844","HD 33844 c",105.77900000,78.1505649,-14.9509775,1.780000,5.290000,4861.00,2.2400000000,916.00000000000,0.130000,,71.0000,556.20250000,13.50000000
"HATS-29","HATS-29 b",353.89100000,285.0965172,-54.8933408,1.032000,1.073000,5670.00,0.0547500000,4.60587490000,0.158000,87.37000,,207.54299000,14.02245900
"K2-138","K2-138 b",202.58500000,348.9490311,-10.8497391,0.935000,0.863000,5356.30,0.0338500000,2.35309000000,0.048000,87.20000,244.0000,3.10000000,1.51000000
"gam Lib","gam Lib c",47.40170000,233.8818636,-14.7895020,1.780000,12.380000,4879.00,2.3180000000,966.49000000000,0.065000,,152.6000,1662.56039702,12.80000000
"TOI-406","TOI-406.01",31.05970000,49.2626428,-42.2441492,0.408000,0.410000,3392.00,0.0809000000,13.17568200000,0.056000,89.40000,169.0000,6.57000000,2.08000000
"Kepler-282","Kepler-282 d",1337.61000000,284.6772402,44.7976401,0.970000,0.890000,5656.00,0.1583700000,24.80600000000,0.000000,89.99000,,61.00000000,2.46000000
"TOI-663","TOI-663 b",64.23080000,160.0658525,-8.5110827,0.514000,0.512000,3681.00,0.0295000000,2.59890200000,,89.14000,,4.45000000,2.27000000
"Kepler-283","Kepler-283 b",468.09400000,293.6137413,47.8389380,0.596000,0.566000,4351.00,0.0820000000,11.00815100000,0.000000,89.97000,,5.18000000,2.13000000
"HD 195019","HD 195019 b",37.66810000,307.0792427,18.7692509,1.210000,1.480000,5751.00,0.1400000000,18.20132000000,0.010000,,52.0000,1264.96340000,13.00000000
"BD-06 1339","BD-06 1339 c",20.26950000,88.2511811,-5.9963378,0.700000,0.686355,4324.00,0.4350000000,125.94000000000,0.310000,,41.0000,53.00000000,8.38000000
"CoRoT-25","CoRoT-25 b",1103.48000000,280.6296561,6.5138223,1.090000,1.190000,6040.00,0.0578000000,4.86069000000,0.000000,84.50000,,85.81000000,12.11000000
"HD 564","HD 564 b",51.16590000,2.4694459,-50.2678998,0.961000,1.010000,5902.00,1.2000000000,492.30000000000,0.096000,,314.0000,104.88000000,12.50000000
"HATS-45","HATS-45 b",772.11000000,101.9942455,-21.9107112,1.272000,1.315000,6450.00,0.0551100000,4.18762440000,0.240000,85.61000,,222.48100000,14.41477400
"Kepler-421","Kepler-421 b",348.55800000,283.2568116,45.0876823,0.794000,0.757000,5308.00,1.2190000000,704.19840000000,0.041000,89.96500,160.0000,16.10000000,4.16000000
"TOI-663","TOI-663 d",64.23080000,160.0658525,-8.5110827,0.514000,0.512000,3681.00,0.0576000000,7.10272680000,,89.60000,,5.20000000,1.92000000
"TOI-1443","TOI-1443 b",85.80340000,297.3986780,76.1391776,0.766300,0.751100,5224.00,0.1470000000,23.54067800000,0.000000,,90.0000,30.00000000,2.30381001
"HAT-P-41","HAT-P-41 b",348.18500000,297.3226523,4.6724124,2.560000,2.050000,6390.00,0.0425800000,2.69405000000,0.000000,87.70000,,378.21770000,22.97845000
"HD 5608","HD 5608 b",58.11050000,14.5594349,33.9505774,1.290000,5.430000,4807.00,1.7900000000,768.70000000000,0.110000,,-91.9000,371.22357938,13.70000000
"HD 13908","HD 13908 b",79.55150000,34.5609102,65.5941901,1.290000,1.670000,6255.00,0.1540000000,19.38200000000,0.020000,,185.0000,274.91000000,13.90000000
"HD 108341","HD 108341 b",48.91020000,186.8791724,-71.4224896,0.843000,0.790000,5122.00,2.0000000000,1129.00000000000,0.850000,65.00000,190.0000,715.11391575,13.30000000
"KELT-12","KELT-12 b",368.03000000,267.6404906,36.5701761,1.591000,2.370000,6279.00,0.0670800000,5.03162300000,0.000000,84.47000,,301.93850000,19.95202000
"HD 34445","HD 34445 f",46.09070000,79.4207483,7.3527156,1.070000,1.380000,5836.00,1.5430000000,676.80000000000,0.031000,,212.0000,37.90000000,6.88000000
"HD 34445","HD 34445 e",46.09070000,79.4207483,7.3527156,1.070000,1.380000,5836.00,0.2687000000,49.17500000000,0.090000,,303.7000,16.80000000,4.26000000
"KELT-19 A","KELT-19 A b",300.27600000,111.5095293,7.6157759,1.620000,1.830000,7500.00,0.0637000000,4.61170930000,,85.41000,,1293.56810000,21.40919000
"KOI-1257","KOI-1257 b",656.00000000,291.2250888,44.9272918,0.990000,1.130000,5520.00,0.3820000000,86.64766100000,0.772000,89.66000,141.3000,460.83000000,10.54000000
"TOI-1226","TOI-1226 b",257.93000000,103.7548364,-69.8671293,1.010000,0.986943,5434.91,,3.92880881576,,88.20342,,6.39000000,2.41011120
"K2-219","K2-219 d",325.40000000,12.8452963,8.8675474,1.021545,1.189232,5753.00,,11.13727800000,,88.28659,,7.16000000,2.57634456
"HD 216435","HD 216435 b",32.98340000,343.4094703,-48.5986332,1.300000,1.800029,5999.00,2.5600000000,1311.00000000000,0.070000,,100.0000,400.40000000,13.70000000
"HD 23079","HD 23079 b",33.45910000,54.9281897,-52.9162344,1.160000,1.080000,5994.00,1.6000000000,735.74000000000,0.073480,,33.2000,845.42356262,13.20000000
"BD+49 828","BD+49 828 b",442.04200000,45.6406187,49.7299481,1.520000,7.600000,4943.00,4.2000000000,2590.00000000000,0.350000,,170.0000,508.50000000,13.50000000
"HD 20794","HD 20794 e",6.00278000,49.9997666,-43.0666533,0.813000,0.930000,5401.00,0.5090000000,147.02000000000,0.290000,,268.1400,4.77000000,2.03000000
"K2-239","K2-239 b",31.08490000,160.5941265,4.4413751,0.400000,0.360000,3420.00,0.0441000000,5.24000000000,,88.99000,,1.37000000,1.10000000
"TOI-880","TOI-880.02",60.66790000,94.1644734,-13.9873370,0.870000,0.830000,5050.00,0.0349000000,2.57571000000,,87.80000,,5.43000000,2.19000000
"TOI-1232","TOI-1232 b",328.60400000,116.5013990,-61.8797935,1.058000,1.072000,5823.00,0.1170000000,14.25600000000,0.065000,89.44000,97.4000,220.57291446,10.92875618
"WASP-71","WASP-71 b",362.71500000,29.2634506,0.7588247,0.760000,1.820000,6050.00,0.0460000000,2.90367000000,0.000000,84.20000,,441.78370000,13.22662000
"HD 159243","HD 159243 c",73.30550000,263.3395365,5.7008254,1.125000,1.120000,6123.00,0.8000000000,248.40000000000,0.075000,,69.0000,603.90000000,13.40000000
"HIP 91258","HIP 91258 b",45.88460000,279.2211173,61.7015065,0.970000,0.890000,5519.00,0.0600000000,5.05050000000,0.020000,,276.0000,346.43470000,13.70000000
"HIP 109384","HIP 109384 b",58.95820000,332.4089720,71.3139560,0.780000,0.831075,5180.00,1.1340000000,499.48000000000,0.549000,,104.4900,495.81480000,13.50000000
"HD 27894","HD 27894 c",43.82140000,65.1975693,-59.4096776,0.800000,0.891767,4875.00,0.1980000000,36.07000000000,0.015000,,44.2000,51.48846000,8.24000000
"K2-239","K2-239 d",31.08490000,160.5941265,4.4413751,0.400000,0.360000,3420.00,0.0685000000,10.11500000000,,89.43000,,1.37000000,1.10000000
"Kepler-778","Kepler-778 b",938.16800000,287.4774867,44.2374702,0.810000,0.770000,5102.00,0.0453000000,3.75574426000,0.000000,89.43000,,3.46000000,1.68000000
"TOI-1244","TOI-1244 b",102.55100000,256.2795590,69.5190930,0.730000,0.721000,4599.00,0.0606940000,6.40031648300,0.000000,88.74831,90.0000,6.60000000,2.46700000
"TOI-1466","TOI-1466 b",86.57830000,307.3965319,61.5507253,0.660000,0.749646,4435.39,,1.87190602231,,86.22085,,6.65000000,2.46741991
"K2-157","K2-157 b",298.37300000,183.7514959,-5.7820178,0.890000,0.860000,5334.00,0.0096200000,0.36525750000,,89.20000,,1.14000000,0.93500000
"HD 33564","HD 33564 b",20.95310000,80.6378979,79.2318488,1.250000,1.436700,6250.00,1.1000000000,388.00000000000,0.340000,,205.0000,2892.10000000,12.50000000
"WASP-55","WASP-55 b",297.46200000,203.7581951,-17.5034961,1.071000,1.090000,6096.00,0.0558000000,4.46563100000,0.000000,88.74000,,186.24744650,14.72860064
"ROXs 12","ROXs 12 b",136.65000000,246.6167993,-25.4466950,0.870000,1.066270,3850.00,210.0000000000,,0.830000,,,5085.00000000,12.20000000
"bet UMi","bet UMi b",38.77472000,222.6764950,74.1555480,1.400000,38.300000,4126.00,1.4000000000,522.30000000000,0.190000,,307.4000,1938.70000000,12.70000000
"HD 216536","HD 216536 b",376.23300000,343.2665641,44.4777303,0.810000,9.830000,4639.00,0.6100000000,148.60001000000,0.380000,,270.0000,333.72150000,13.80000000
"HIP 65407","HIP 65407 b",61.78040000,201.0876630,48.8847322,0.930000,0.952252,5460.00,0.1770000000,28.12500000000,0.140000,,50.0000,136.03124000,14.30000000
"HD 12484","HD 12484 b",48.33670000,30.6115322,2.8158078,1.010000,1.001848,5920.00,0.2970000000,58.83000000000,0.070000,,-35.0000,947.13340000,13.20000000
"NGTS-1","NGTS-1 b",218.12100000,82.7142134,-36.6309812,0.617000,0.573000,3916.00,0.0326000000,2.64729800000,0.016000,85.27000,,258.07796000,14.90797000
"K2-148","K2-148 b",124.45800000,14.5176494,-0.1932580,0.650000,0.632000,4079.00,0.0454000000,4.38395000000,,,,2.33000000,1.33000000
"K2-158","K2-158 b",197.29900000,179.9397081,-5.7216879,0.920000,0.950000,5503.00,0.0887000000,10.06049000000,,88.40454,,7.46000000,2.64000000
"HD 86081","HD 86081 b",103.93600000,149.0243714,-3.8083543,1.210000,1.460000,5939.00,0.0346000000,2.13784310000,0.011900,,3.0000,470.38840000,13.60000000
"HD 45652","HD 45652 b",34.85410000,97.3058709,10.9336212,0.920000,0.940000,5294.00,0.2370000000,44.07300000000,0.607000,,227.7000,137.62039000,14.30000000
"WASP-62","WASP-62 b",175.63100000,87.1398205,-63.9883286,1.110000,1.230000,6230.00,0.0571000000,4.41195000000,0.000000,88.30000,,165.27160000,14.79588000
"TOI-1422","TOI-1422 b",155.14100000,354.2408290,39.6392793,0.990300,1.019000,5840.00,0.1070000000,12.99894000000,0.200000,89.53000,90.0000,9.50000000,3.83000000
"HIP 65426","HIP 65426 b",108.87500000,201.1501727,-51.5045384,1.960000,1.770000,8840.00,92.0000000000,,,,,2860.47000000,16.81350000
"K2-148","K2-148 d",124.45800000,14.5176494,-0.1932580,0.650000,0.632000,4079.00,0.0774000000,9.75790000000,,,,3.33000000,1.64000000
"GJ 1265","GJ 1265 b",10.25250000,333.4324675,-17.6870623,0.178000,0.192000,3236.00,0.0260000000,3.65110000000,0.040000,,282.0000,7.40000000,2.63000000
"HD 6061","HD 6061 b",67.62030000,15.5981441,37.1854394,1.026900,1.007200,5934.00,0.0600000000,5.25490000000,0.000000,,90.0000,10.00000000,2.42763557
"FU Tau","FU Tau b",133.49504660,65.8974962,25.0506711,0.050000,,2838.00,800.0000000000,,,,,5085.28000000,12.20000000
"Kepler-19","Kepler-19 c",218.56200000,290.4209694,37.8516556,0.936000,0.859000,5544.00,0.1765736996,28.73100000000,0.210000,,23.8000,13.10000000,3.68000000
"Kepler-25","Kepler-25 d",243.24900000,286.6383905,39.4879038,1.165000,1.316000,6354.00,0.4164221832,122.40000000000,0.130000,,,71.90000000,10.00000000
"HIP 8541","HIP 8541 b",155.12100000,27.5271962,-54.4651633,2.009000,6.840000,4672.00,3.7290000000,1852.14387000000,0.360000,90.90400,328.1150,2451.72833160,12.60000000
"K2-113","K2-113 b",635.72200000,19.4493823,6.8688469,1.040000,1.240000,5660.00,0.0642000000,5.81768500000,0.000000,86.21000,,410.00070000,12.14000000
"K2-152","K2-152 b",108.44900000,181.6324078,-5.8274311,0.630000,0.610000,4044.00,0.1716000000,32.64790000000,,,,5.86000000,2.29000000
"K2-243","K2-243 c",266.86400000,181.1211419,-4.8991358,1.290000,1.390000,6570.00,0.1817000000,24.94598000000,,,,4.70000000,2.01000000
"HD 13167","HD 13167 b",148.93400000,32.0576350,-24.6955750,1.350000,2.390000,5671.00,4.1000000000,2613.00000000000,0.563000,,265.0000,1052.01730000,13.10000000
"TOI-929","TOI-929 b",114.42100000,45.9071657,-39.9307758,0.700000,0.717414,4457.16,,5.83015366944,,88.19577,,7.70000000,2.68983343
"K2-162","K2-162 b",124.43300000,186.0383865,-1.1114790,0.750000,0.690000,4842.00,0.0795000000,9.45889000000,,88.76118,,2.67000000,1.44000000
"K2-161","K2-161 b",916.31900000,183.7938491,-3.4956913,0.986876,2.568173,4972.00,,9.28318800000,,87.25087,,31.10000000,6.11721229
"KELT-3","KELT-3 b",210.25200000,148.6431193,40.3879446,1.960000,1.700000,6304.00,0.0412300000,2.70339000000,0.000000,84.14000,90.0000,616.59020000,17.48604000
"Kepler-97","Kepler-97 c",400.90700000,287.3265292,48.6733443,0.940000,0.980000,5779.00,,789.00000000000,,,,344.00000000,
"KELT-14","KELT-14 b",250.12100000,108.3014090,-42.4097623,1.239000,1.520000,5720.00,0.0300500000,1.71005660000,0.000000,78.30000,,408.09372000,19.53728700
"tau Cet","tau Cet h",3.60304000,26.0093029,-15.9337987,0.783000,0.830000,5310.00,0.2430000000,49.41000000000,0.230000,,7.4500,1.83000000,1.19000000
"K2-154","K2-154 c",129.35600000,189.0015173,-2.6696217,0.650000,0.630000,4097.00,0.0677000000,7.95486000000,,,,4.94000000,2.07000000
"K2-246","K2-246 b",703.61600000,181.6296115,-1.1606000,0.870000,0.940000,5610.00,0.0602000000,5.76918000000,,,,12.00000000,3.49000000
"TOI-969","TOI-969 b",77.25540000,115.1366858,2.0985879,0.734000,0.671000,4435.00,0.0263600000,1.82373050000,,86.75000,,9.10000000,2.76500000
"TOI-1291","TOI-1291 b",428.12300000,245.8180089,62.9251213,1.200000,1.810900,6139.95,,7.16200975510,,88.38393,,27.10000000,5.63826391
"HD 220689","HD 220689 b",46.87780000,351.4707282,-20.6167923,1.016000,1.068000,5921.00,3.3960000000,2266.40000000000,0.054000,71.00000,112.8340,381.39408840,13.70000000
"GJ 163","GJ 163 b",15.12850000,62.3228353,-53.3711768,0.400000,0.409738,3500.00,0.0607000000,8.63182000000,0.073000,,70.7000,10.60000000,3.25000000
"WASP-104","WASP-104 b",185.93200000,160.6023689,7.4350768,1.076000,0.963000,5475.00,0.0291800000,1.75541370000,0.000000,83.63000,,404.26300000,12.74500000
"HAT-P-53","HAT-P-53 b",666.80200000,21.8711012,38.9681137,1.093000,1.209000,5956.00,0.0315900000,1.96162410000,0.134000,86.20000,,471.65972000,14.77346200
"HD 111591","HD 111591 b",114.16600000,192.5725483,22.8631285,1.940000,8.030000,4884.00,2.5000000000,1056.40000000000,0.260000,,78.7200,1398.45200000,12.90000000
"K2-155","K2-155 b",72.79980000,65.4696140,21.3532633,0.650000,0.580000,4258.00,0.0562000000,6.34200000000,,88.30000,,3.89000000,1.80000000
"HD 180053","HD 180053 b",137.04300000,288.4008374,34.9146658,1.750000,4.060000,5131.00,0.8430000000,213.72000000000,0.081000,,76.0000,697.31902000,13.30000000
"TOI-1669","TOI-1669 c",111.27600000,45.9564744,83.5874273,0.986700,1.056100,5497.00,0.0376000000,2.68005350000,0.000000,,90.0000,13.00000000,2.29639770
"K2-165","K2-165 d",134.59100000,184.9004881,0.9683270,0.834847,0.803827,5185.00,,14.10136100000,,89.00190,,7.50000000,2.64809498
"DENIS-P J082303.1-491201","DENIS-P J082303.1-491201 b",20.77000000,125.7620668,-49.2003008,0.075000,,,0.3600000000,246.36000000000,0.345000,56.60000,36.3000,9057.77000000,11.90000000
"NGC 2682 YBP 1514","NGC 2682 YBP 1514 b",914.22100000,132.7531307,11.8865128,0.960000,0.890000,5725.00,,5.11800000000,0.280000,,327.3300,127.13200000,14.00000000
"HD 14067","HD 14067 b",142.02400000,34.2933480,23.7676546,2.400000,12.400000,4815.00,5.1500000000,2744.00000000000,0.650000,39.00000,105.9000,4862.77462710,12.20000000
"K2-30","K2-30 b",333.04200000,52.3420548,22.2993491,0.900000,0.844000,5425.00,0.0483900000,4.09850300000,0.000000,86.92000,120.0000,184.02357000,11.64615100
"YZ Cet","YZ Cet d",3.71207000,18.1330792,-16.9962434,0.142000,0.157000,3151.00,0.0285100000,4.65626000000,0.070000,,200.0000,1.09000000,1.03000000
"KOI-351","Kepler-90 i",848.25400000,284.4334642,49.3051239,1.120000,1.290000,6015.00,0.1201380843,14.44912000000,0.000000,89.20000,,2.30000000,1.32000000
"HD 75784","HD 75784 c",85.43210000,133.0992289,13.2330548,1.260000,3.400000,4867.00,8.4000000000,7900.00000000000,0.489000,,325.0000,1792.56120000,12.80000000
"WASP-56","WASP-56 b",321.08400000,183.3660401,23.0556870,0.710000,0.960000,5600.00,0.0561400000,4.61710000000,0.000000,88.50000,,143.02350000,10.53646000
"GJ 667 C","GJ 667 C g",7.24396000,259.7510609,-34.9977651,0.330000,,3350.00,0.5490000000,256.20000000000,0.080000,,51.6000,4.60000000,1.99000000
"WASP-135","WASP-135 b",298.21400000,267.2848846,29.8790428,0.980000,0.960000,5675.00,0.0243000000,1.40137940000,0.000000,82.00000,,603.87700000,14.57170000
"CoRoT-32","CoRoT-32 b",576.68300000,100.1951714,9.2573953,1.080000,0.790000,5970.00,0.0710000000,6.71837000000,,89.00000,,47.67450000,6.38913000
"TOI-1054","TOI-1054.01",88.43430000,302.1141738,-54.3175014,1.140000,1.170000,6122.00,,15.50778550000,,,,6.50000000,2.43432000
"Kepler-504","Kepler-504 b",99.06880000,284.9219608,45.9723265,0.330000,0.330000,3519.00,0.0646000000,9.54927542200,0.000000,89.92000,,3.15000000,1.59000000
"KMT-2025-BLG-0975L","KMT-2025-BLG-0975L b",7923.00000000,267.5743333,-30.5875000,0.100000,,,0.8100000000,,,,,29.80000000,5.97000000
"TOI-1691","TOI-1691 b",111.44500000,272.4041179,86.8603430,1.030000,1.000000,5759.00,0.1293650000,16.73688893500,0.000000,,90.0000,14.60000000,3.66000000
"K2-221","K2-221 b",318.81000000,16.6550286,10.1897385,1.010842,0.947599,5716.00,,2.39909400000,,85.44711,,3.46000000,1.67890272
"GJ 504","GJ 504 b",17.52990000,199.1923480,9.4249781,1.220000,1.260000,6234.00,43.5000000000,,,,,1271.30000000,12.10569916
"WASP-68","WASP-68 b",226.39900000,305.0957239,-19.3147271,1.490000,1.790000,5910.00,0.0620600000,5.08430000000,0.000000,88.10000,,343.25640000,14.79588000
"psi1 Dra B","psi1 Dra B b",22.71880000,265.4925754,72.1557114,1.190000,1.255735,6212.00,4.4300000000,3117.00000000000,0.400000,,64.0000,486.27990000,13.50000000
"K2-118","K2-118 b",321.72200000,132.1268608,15.6558964,0.756446,0.734626,4726.29,0.2450000000,50.92092000000,0.200000,89.50000,58.6700,6.99000000,2.54000000
"GJ 3942","GJ 3942 b",16.92870000,242.2645452,52.9441443,0.630000,0.610000,3867.00,0.0608000000,6.90500000000,0.121000,,112.7000,7.14000000,2.57000000
"Kepler-1654","Kepler-1654 b",568.11700000,282.1856949,44.4344617,1.011000,1.179000,5597.00,2.0260000000,1047.83560000000,0.260000,89.98200,81.0000,158.91500000,9.18017100
"TOI-1695","TOI-1695 b",45.13090000,21.9217346,72.2966148,0.513000,0.515000,3690.00,0.0335480000,3.13427910000,0.097000,87.20000,90.0000,6.36000000,1.90000000
"Kepler-750","Kepler-750 b",1296.02000000,289.0968274,44.0043640,1.150000,1.230000,6160.00,0.0874200000,9.42887179000,0.000000,89.96000,,9.64000000,3.07000000
"WASP-78","WASP-78 b",754.25800000,63.7562662,-22.1163901,1.870000,2.460000,6100.00,0.0348800000,2.17518000000,0.000000,83.20000,,352.79130000,21.63337000
"HD 66141","HD 66141 b",68.15090000,120.5662825,2.3350265,1.100000,21.400000,4323.00,1.2000000000,480.50000000000,0.070000,,22.1000,1906.90000000,12.80000000
"HD 203030","HD 203030 b",39.25030000,319.7432238,26.2305846,0.940000,0.856458,5603.00,487.1000000000,,,,,3496.11247700,14.45958510
"WASP-88","WASP-88 b",523.75600000,309.5112337,-48.4620833,0.940000,1.800000,6430.00,0.0643100000,4.95400000000,0.000000,88.00000,,133.48860000,16.36514000
"KIC 10001893","KIC 10001893 c",1672.94000000,287.3892308,46.9844491,0.470000,0.180000,27500.00,,0.32528000000,,,,,
"Wolf 1061","Wolf 1061 d",4.30592000,247.5748276,-12.6676866,0.294000,0.307000,3342.00,0.4700000000,217.21000000000,0.550000,,102.0000,7.70000000,2.69000000
"K2-130","K2-130 b",118.01100000,290.2705419,-19.6908744,0.695630,0.744261,4356.47,0.0320000000,2.49412000000,0.170000,86.53000,49.8000,2.10000000,1.25000000
"K2-129","K2-129 b",27.79570000,289.1485491,-25.6463233,0.360031,0.360010,3459.09,0.0570000000,8.23949300000,0.130000,89.21000,39.8900,1.12000000,1.04000000
"HD 147379","HD 147379 b",10.76430000,244.1725686,67.2392041,0.580000,0.628304,4090.00,0.3193000000,86.58000000000,0.063000,,130.1000,21.60000000,4.94000000
"HATS-42","HATS-42 b",800.37700000,108.4523991,-33.4373462,1.273000,1.480000,6060.00,0.0368900000,2.29210200000,0.229000,85.10000,,597.52040000,15.69260000
"WASP-144","WASP-144 b",355.51300000,320.7628761,-40.0484393,0.810000,0.810000,5200.00,0.0316000000,2.27831520000,0.000000,86.90000,,139.84520000,9.52765000
"HD 83443","HD 83443 c",40.89910000,144.2994103,-43.2727210,1.000000,0.940000,5442.00,8.0000000000,8241.00000000000,0.760000,,118.2000,476.74261050,13.60000000
"TOI-1347","TOI-1347 c",147.47600000,280.3266806,70.2900536,0.913000,0.830000,5464.00,0.0546000000,4.84196200000,0.000000,87.50000,90.0000,6.40000000,1.60000000
"HD 108147","HD 108147 b",38.92000000,186.4409852,-64.0223492,1.220000,1.206640,6255.73,0.1020000000,10.89850000000,0.530000,,308.0000,82.95000000,10.90000000
